"","X","date","hour","account","year","month","day","DayOfWeek","Weekday","kWh","peakhour","Temperature"
"3950",3950,"2014-06-14",17,999999999,2014,6,14,6,0,82.8997802604242,1,72
"3951",3951,"2014-06-14",18,999999999,2014,6,14,6,0,81.3293073140182,1,73.9
"3952",3952,"2014-06-14",19,999999999,2014,6,14,6,0,79.7588343676123,1,72
"3953",3953,"2014-06-14",20,999999999,2014,6,14,6,0,-4.40790830853243,0,70
"3954",3954,"2014-06-14",21,999999999,2014,6,14,6,0,-5.9783812549384,0,66.9
"3955",3955,"2014-06-14",22,999999999,2014,6,14,6,0,-7.54885420134437,0,64.9
"3956",3956,"2014-06-14",23,999999999,2014,6,14,6,0,-9.11932714775035,0,64
"3957",3957,"2014-06-15",0,999999999,2014,6,15,0,0,19.6714926005818,0,63
"3958",3958,"2014-06-15",1,999999999,2014,6,15,0,0,18.1010196541758,0,61
"3959",3959,"2014-06-15",2,999999999,2014,6,15,0,0,16.5305467077698,0,60.1
"3960",3960,"2014-06-15",3,999999999,2014,6,15,0,0,14.9600737613639,0,59
"3961",3961,"2014-06-15",4,999999999,2014,6,15,0,0,13.3896008149579,0,59
"3962",3962,"2014-06-15",5,999999999,2014,6,15,0,0,11.8191278685519,0,59
"3963",3963,"2014-06-15",6,999999999,2014,6,15,0,0,10.2486549221459,0,62.1
"3964",3964,"2014-06-15",7,999999999,2014,6,15,0,0,91.2744517054787,1,64.9
"3965",3965,"2014-06-15",8,999999999,2014,6,15,0,0,89.7039787590727,1,68
"3966",3966,"2014-06-15",9,999999999,2014,6,15,0,0,88.1335058126667,1,69.1
"3967",3967,"2014-06-15",10,999999999,2014,6,15,0,0,86.5630328662608,1,72
"3968",3968,"2014-06-15",11,999999999,2014,6,15,0,0,84.9925599198548,1,73.9
"3969",3969,"2014-06-15",12,999999999,2014,6,15,0,0,83.4220869734488,1,75.9
"3970",3970,"2014-06-15",13,999999999,2014,6,15,0,0,81.8516140270428,1,78.1
"3971",3971,"2014-06-15",14,999999999,2014,6,15,0,0,80.2811410806369,1,79
"3972",3972,"2014-06-15",15,999999999,2014,6,15,0,0,78.7106681342309,1,80.1
"3973",3973,"2014-06-15",16,999999999,2014,6,15,0,0,77.1401951878249,1,79
"3974",3974,"2014-06-15",17,999999999,2014,6,15,0,0,75.5697222414189,1,79
"3975",3975,"2014-06-15",18,999999999,2014,6,15,0,0,73.999249295013,1,77
"3976",3976,"2014-06-15",19,999999999,2014,6,15,0,0,72.428776348607,1,75
"3977",3977,"2014-06-15",20,999999999,2014,6,15,0,0,-11.7379663275377,0,73
"3978",3978,"2014-06-15",21,999999999,2014,6,15,0,0,-13.3084392739437,0,71.1
"3979",3979,"2014-06-15",22,999999999,2014,6,15,0,0,-14.8789122203497,0,69.1
"3980",3980,"2014-06-15",23,999999999,2014,6,15,0,0,-16.4493851667556,0,68
"3981",3981,"2014-06-16",0,999999999,2014,6,16,1,1,91.0108906293277,0,66
"3982",3982,"2014-06-16",1,999999999,2014,6,16,1,1,89.4404176829218,0,64
"3983",3983,"2014-06-16",2,999999999,2014,6,16,1,1,87.8699447365158,0,64
"3984",3984,"2014-06-16",3,999999999,2014,6,16,1,1,86.2994717901098,0,63
"3985",3985,"2014-06-16",4,999999999,2014,6,16,1,1,84.7289988437038,0,62.1
"3986",3986,"2014-06-16",5,999999999,2014,6,16,1,1,83.1585258972979,0,62.1
"3987",3987,"2014-06-16",6,999999999,2014,6,16,1,1,0.06,0,64
"3988",3988,"2014-06-16",7,999999999,2014,6,16,1,1,13.125,1,68
"3989",3989,"2014-06-16",8,999999999,2014,6,16,1,1,121.844998,1,72
"3990",3990,"2014-06-16",9,999999999,2014,6,16,1,1,237.929996,1,72
"3991",3991,"2014-06-16",10,999999999,2014,6,16,1,1,225.209991,1,72
"3992",3992,"2014-06-16",11,999999999,2014,6,16,1,1,223.739995,1,70
"3993",3993,"2014-06-16",12,999999999,2014,6,16,1,1,214.829995,1,70
"3994",3994,"2014-06-16",13,999999999,2014,6,16,1,1,210.885,1,69.1
"3995",3995,"2014-06-16",14,999999999,2014,6,16,1,1,199.244994,1,69.1
"3996",3996,"2014-06-16",15,999999999,2014,6,16,1,1,47.564999,1,70
"3997",3997,"2014-06-16",16,999999999,2014,6,16,1,1,148.479593216571,1,71.1
"3998",3998,"2014-06-16",17,999999999,2014,6,16,1,1,146.909120270165,1,71.1
"3999",3999,"2014-06-16",18,999999999,2014,6,16,1,1,145.338647323759,1,68
"4000",4000,"2014-06-16",19,999999999,2014,6,16,1,1,143.768174377353,1,72
"4001",4001,"2014-06-16",20,999999999,2014,6,16,1,1,59.6014317012082,0,69.1
"4002",4002,"2014-06-16",21,999999999,2014,6,16,1,1,58.0309587548023,0,69.1
"4003",4003,"2014-06-16",22,999999999,2014,6,16,1,1,56.4604858083963,0,68
"4004",4004,"2014-06-16",23,999999999,2014,6,16,1,1,54.8900128619903,0,68
"4005",4005,"2014-06-17",0,999999999,2014,6,17,2,1,91.5911608237102,0,68
"4006",4006,"2014-06-17",1,999999999,2014,6,17,2,1,90.0206878773042,0,66.9
"4007",4007,"2014-06-17",2,999999999,2014,6,17,2,1,88.4502149308982,0,66.9
"4008",4008,"2014-06-17",3,999999999,2014,6,17,2,1,86.8797419844923,0,66
"4009",4009,"2014-06-17",4,999999999,2014,6,17,2,1,0.015,0,63
"4010",4010,"2014-06-17",5,999999999,2014,6,17,2,1,83.7387960916803,0,62.1
"4011",4011,"2014-06-17",6,999999999,2014,6,17,2,1,14.339999,0,64
"4012",4012,"2014-06-17",7,999999999,2014,6,17,2,1,134.324996,1,66.9
"4013",4013,"2014-06-17",8,999999999,2014,6,17,2,1,133.844997,1,70
"4014",4014,"2014-06-17",9,999999999,2014,6,17,2,1,133.739997,1,73.9
"4015",4015,"2014-06-17",10,999999999,2014,6,17,2,1,141.644996,1,77
"4016",4016,"2014-06-17",11,999999999,2014,6,17,2,1,141.254999,1,80.1
"4017",4017,"2014-06-17",12,999999999,2014,6,17,2,1,138.104997,1,81
"4018",4018,"2014-06-17",13,999999999,2014,6,17,2,1,174.569993,1,82.9
"4019",4019,"2014-06-17",14,999999999,2014,6,17,2,1,147.134994,1,80.1
"4020",4020,"2014-06-17",15,999999999,2014,6,17,2,1,24.21,1,82.9
"4021",4021,"2014-06-17",16,999999999,2014,6,17,2,1,149.059863410953,1,82.9
"4022",4022,"2014-06-17",17,999999999,2014,6,17,2,1,147.489390464547,1,81
"4023",4023,"2014-06-17",18,999999999,2014,6,17,2,1,145.918917518141,1,80.1
"4024",4024,"2014-06-17",19,999999999,2014,6,17,2,1,144.348444571735,1,78.1
"4025",4025,"2014-06-17",20,999999999,2014,6,17,2,1,60.1817018955907,0,73.9
"4026",4026,"2014-06-17",21,999999999,2014,6,17,2,1,58.6112289491847,0,72
"4027",4027,"2014-06-17",22,999999999,2014,6,17,2,1,57.0407560027787,0,70
"4028",4028,"2014-06-17",23,999999999,2014,6,17,2,1,55.4702830563727,0,70
"4029",4029,"2014-06-18",0,999999999,2014,6,18,3,1,92.1714310180926,0,68
"4030",4030,"2014-06-18",1,999999999,2014,6,18,3,1,90.6009580716866,0,68
"4031",4031,"2014-06-18",2,999999999,2014,6,18,3,1,89.0304851252806,0,71.1
"4032",4032,"2014-06-18",3,999999999,2014,6,18,3,1,87.4600121788747,0,73.9
"4033",4033,"2014-06-18",4,999999999,2014,6,18,3,1,85.8895392324687,0,72
"4034",4034,"2014-06-18",5,999999999,2014,6,18,3,1,84.3190662860627,0,72
"4035",4035,"2014-06-18",6,999999999,2014,6,18,3,1,84.614999,0,73.9
"4036",4036,"2014-06-18",7,999999999,2014,6,18,3,1,157.784997,1,78.1
"4037",4037,"2014-06-18",8,999999999,2014,6,18,3,1,213.104993,1,79
"4038",4038,"2014-06-18",9,999999999,2014,6,18,3,1,225.959993,1,81
"4039",4039,"2014-06-18",10,999999999,2014,6,18,3,1,240.569995,1,82.9
"4040",4040,"2014-06-18",11,999999999,2014,6,18,3,1,232.694996,1,82.9
"4041",4041,"2014-06-18",12,999999999,2014,6,18,3,1,230.249997,1,84.9
"4042",4042,"2014-06-18",13,999999999,2014,6,18,3,1,226.814992,1,84
"4043",4043,"2014-06-18",14,999999999,2014,6,18,3,1,212.579993,1,84.9
"4044",4044,"2014-06-18",15,999999999,2014,6,18,3,1,51.749998,1,86
"4045",4045,"2014-06-18",16,999999999,2014,6,18,3,1,0.075,1,84.9
"4046",4046,"2014-06-18",17,999999999,2014,6,18,3,1,148.06966065893,1,84.9
"4047",4047,"2014-06-18",18,999999999,2014,6,18,3,1,146.499187712524,1,82.9
"4048",4048,"2014-06-18",19,999999999,2014,6,18,3,1,144.928714766118,1,82
"4049",4049,"2014-06-18",20,999999999,2014,6,18,3,1,60.7619720899731,0,80.1
"4050",4050,"2014-06-18",21,999999999,2014,6,18,3,1,59.1914991435671,0,79
"4051",4051,"2014-06-18",22,999999999,2014,6,18,3,1,57.6210261971611,0,78.1
"4052",4052,"2014-06-18",23,999999999,2014,6,18,3,1,56.0505532507552,0,75.9
"4053",4053,"2014-06-19",0,999999999,2014,6,19,4,1,92.751701212475,0,73.9
"4054",4054,"2014-06-19",1,999999999,2014,6,19,4,1,91.1812282660691,0,73
"4055",4055,"2014-06-19",2,999999999,2014,6,19,4,1,89.6107553196631,0,72
"4056",4056,"2014-06-19",3,999999999,2014,6,19,4,1,88.0402823732571,0,71.1
"4057",4057,"2014-06-19",4,999999999,2014,6,19,4,1,86.4698094268511,0,71.1
"4058",4058,"2014-06-19",5,999999999,2014,6,19,4,1,84.8993364804452,0,71.6
"4059",4059,"2014-06-19",6,999999999,2014,6,19,4,1,78.945,0,71.1
"4060",4060,"2014-06-19",7,999999999,2014,6,19,4,1,158.1,1,72
"4061",4061,"2014-06-19",8,999999999,2014,6,19,4,1,218.309995,1,72
"4062",4062,"2014-06-19",9,999999999,2014,6,19,4,1,235.484991,1,75
"4063",4063,"2014-06-19",10,999999999,2014,6,19,4,1,235.214997,1,79
"4064",4064,"2014-06-19",11,999999999,2014,6,19,4,1,241.544998,1,80.1
"4065",4065,"2014-06-19",12,999999999,2014,6,19,4,1,227.264996,1,80.1
"4066",4066,"2014-06-19",13,999999999,2014,6,19,4,1,215.639993,1,82
"4067",4067,"2014-06-19",14,999999999,2014,6,19,4,1,206.699996,1,82.9
"4068",4068,"2014-06-19",15,999999999,2014,6,19,4,1,49.47,1,84
"4069",4069,"2014-06-19",16,999999999,2014,6,19,4,1,150.220403799718,1,82.9
"4070",4070,"2014-06-19",17,999999999,2014,6,19,4,1,148.649930853312,1,82.9
"4071",4071,"2014-06-19",18,999999999,2014,6,19,4,1,32.219999,1,81
"4072",4072,"2014-06-19",19,999999999,2014,6,19,4,1,43.47,1,78.1
"4073",4073,"2014-06-19",20,999999999,2014,6,19,4,1,15.33,0,75.9
"4074",4074,"2014-06-19",21,999999999,2014,6,19,4,1,0.96,0,73
"4075",4075,"2014-06-19",22,999999999,2014,6,19,4,1,58.2012963915436,0,71.1
"4076",4076,"2014-06-19",23,999999999,2014,6,19,4,1,56.6308234451376,0,68
"4077",4077,"2014-06-20",0,999999999,2014,6,20,5,1,93.3319714068575,0,66.9
"4078",4078,"2014-06-20",1,999999999,2014,6,20,5,1,91.7614984604515,0,66
"4079",4079,"2014-06-20",2,999999999,2014,6,20,5,1,90.1910255140455,0,64
"4080",4080,"2014-06-20",3,999999999,2014,6,20,5,1,88.6205525676395,0,64
"4081",4081,"2014-06-20",4,999999999,2014,6,20,5,1,0.015,0,63
"4082",4082,"2014-06-20",5,999999999,2014,6,20,5,1,85.4796066748276,0,63
"4083",4083,"2014-06-20",6,999999999,2014,6,20,5,1,9.15,0,64
"4084",4084,"2014-06-20",7,999999999,2014,6,20,5,1,230.324995,1,66.9
"4085",4085,"2014-06-20",8,999999999,2014,6,20,5,1,214.034995,1,69.1
"4086",4086,"2014-06-20",9,999999999,2014,6,20,5,1,290.609997,1,72
"4087",4087,"2014-06-20",10,999999999,2014,6,20,5,1,423.224991,1,73
"4088",4088,"2014-06-20",11,999999999,2014,6,20,5,1,410.159992,1,73.9
"4089",4089,"2014-06-20",12,999999999,2014,6,20,5,1,416.639992,1,73.9
"4090",4090,"2014-06-20",13,999999999,2014,6,20,5,1,408.764995,1,75.9
"4091",4091,"2014-06-20",14,999999999,2014,6,20,5,1,393.14999,1,75
"4092",4092,"2014-06-20",15,999999999,2014,6,20,5,1,290.774992,1,77
"4093",4093,"2014-06-20",16,999999999,2014,6,20,5,1,258.569993,1,77
"4094",4094,"2014-06-20",17,999999999,2014,6,20,5,1,218.369998,1,73.9
"4095",4095,"2014-06-20",18,999999999,2014,6,20,5,1,222.569996,1,73
"4096",4096,"2014-06-20",19,999999999,2014,6,20,5,1,208.304994,1,70
"4097",4097,"2014-06-20",20,999999999,2014,6,20,5,1,198.344995,0,66.9
"4098",4098,"2014-06-20",21,999999999,2014,6,20,5,1,121.215,0,64.9
"4099",4099,"2014-06-20",22,999999999,2014,6,20,5,1,87.435,0,63
"4100",4100,"2014-06-20",23,999999999,2014,6,20,5,1,74.43,0,62.1
"4101",4101,"2014-06-21",0,999999999,2014,6,21,6,0,72.435,0,61
"4102",4102,"2014-06-21",1,999999999,2014,6,21,6,0,69.9,0,60.1
"4103",4103,"2014-06-21",2,999999999,2014,6,21,6,0,71.145,0,59
"4104",4104,"2014-06-21",3,999999999,2014,6,21,6,0,70.905,0,57.9
"4105",4105,"2014-06-21",4,999999999,2014,6,21,6,0,70.59,0,57.9
"4106",4106,"2014-06-21",5,999999999,2014,6,21,6,0,70.665,0,57.9
"4107",4107,"2014-06-21",6,999999999,2014,6,21,6,0,70.815,0,60.1
"4108",4108,"2014-06-21",7,999999999,2014,6,21,6,0,114.149997,1,62.1
"4109",4109,"2014-06-21",8,999999999,2014,6,21,6,0,117.554996,1,64.9
"4110",4110,"2014-06-21",9,999999999,2014,6,21,6,0,116.339998,1,68
"4111",4111,"2014-06-21",10,999999999,2014,6,21,6,0,121.349999,1,70
"4112",4112,"2014-06-21",11,999999999,2014,6,21,6,0,123.989998,1,72
"4113",4113,"2014-06-21",12,999999999,2014,6,21,6,0,116.294997,1,73
"4114",4114,"2014-06-21",13,999999999,2014,6,21,6,0,110.909998,1,73
"4115",4115,"2014-06-21",14,999999999,2014,6,21,6,0,110.924998,1,71.1
"4116",4116,"2014-06-21",15,999999999,2014,6,21,6,0,111.404998,1,71.1
"4117",4117,"2014-06-21",16,999999999,2014,6,21,6,0,86.865,1,71.1
"4118",4118,"2014-06-21",17,999999999,2014,6,21,6,0,85.635,1,68
"4119",4119,"2014-06-21",18,999999999,2014,6,21,6,0,87.495,1,66.9
"4120",4120,"2014-06-21",19,999999999,2014,6,21,6,0,85.62,1,66
"4121",4121,"2014-06-21",20,999999999,2014,6,21,6,0,86.265,0,64.9
"4122",4122,"2014-06-21",21,999999999,2014,6,21,6,0,72.03,0,64
"4123",4123,"2014-06-21",22,999999999,2014,6,21,6,0,71.355,0,64.9
"4124",4124,"2014-06-21",23,999999999,2014,6,21,6,0,71.43,0,64.9
"4125",4125,"2014-06-22",0,999999999,2014,6,22,0,0,72.06,0,64.9
"4126",4126,"2014-06-22",1,999999999,2014,6,22,0,0,70.86,0,64
"4127",4127,"2014-06-22",2,999999999,2014,6,22,0,0,71.76,0,62.1
"4128",4128,"2014-06-22",3,999999999,2014,6,22,0,0,71.265,0,60.1
"4129",4129,"2014-06-22",4,999999999,2014,6,22,0,0,70.71,0,60.1
"4130",4130,"2014-06-22",5,999999999,2014,6,22,0,0,70.59,0,60.1
"4131",4131,"2014-06-22",6,999999999,2014,6,22,0,0,71.22,0,62.1
"4132",4132,"2014-06-22",7,999999999,2014,6,22,0,0,70.215,1,66.9
"4133",4133,"2014-06-22",8,999999999,2014,6,22,0,0,69.165,1,66.9
"4134",4134,"2014-06-22",9,999999999,2014,6,22,0,0,68.445,1,68
"4135",4135,"2014-06-22",10,999999999,2014,6,22,0,0,67.335,1,70
"4136",4136,"2014-06-22",11,999999999,2014,6,22,0,0,66.84,1,69.1
"4137",4137,"2014-06-22",12,999999999,2014,6,22,0,0,68.34,1,68
"4138",4138,"2014-06-22",13,999999999,2014,6,22,0,0,69.99,1,70
"4139",4139,"2014-06-22",14,999999999,2014,6,22,0,0,76.62,1,70
"4140",4140,"2014-06-22",15,999999999,2014,6,22,0,0,75.9,1,70
"4141",4141,"2014-06-22",16,999999999,2014,6,22,0,0,69.69,1,68
"4142",4142,"2014-06-22",17,999999999,2014,6,22,0,0,69.255,1,68
"4143",4143,"2014-06-22",18,999999999,2014,6,22,0,0,70.95,1,66.9
"4144",4144,"2014-06-22",19,999999999,2014,6,22,0,0,69.63,1,66
"4145",4145,"2014-06-22",20,999999999,2014,6,22,0,0,70.305,0,64
"4146",4146,"2014-06-22",21,999999999,2014,6,22,0,0,70.77,0,63
"4147",4147,"2014-06-22",22,999999999,2014,6,22,0,0,70.29,0,63
"4148",4148,"2014-06-22",23,999999999,2014,6,22,0,0,71.16,0,63
"4149",4149,"2014-06-23",0,999999999,2014,6,23,1,1,72.675,0,62.1
"4150",4150,"2014-06-23",1,999999999,2014,6,23,1,1,71.625,0,60.1
"4151",4151,"2014-06-23",2,999999999,2014,6,23,1,1,71.16,0,61
"4152",4152,"2014-06-23",3,999999999,2014,6,23,1,1,72.405,0,60.1
"4153",4153,"2014-06-23",4,999999999,2014,6,23,1,1,149.294994,0,60.1
"4154",4154,"2014-06-23",5,999999999,2014,6,23,1,1,154.769997,0,60.1
"4155",4155,"2014-06-23",6,999999999,2014,6,23,1,1,390.719988,0,62.1
"4156",4156,"2014-06-23",7,999999999,2014,6,23,1,1,259.169995,1,63
"4157",4157,"2014-06-23",8,999999999,2014,6,23,1,1,443.564991,1,66.9
"4158",4158,"2014-06-23",9,999999999,2014,6,23,1,1,418.019992,1,70
"4159",4159,"2014-06-23",10,999999999,2014,6,23,1,1,422.56499,1,70
"4160",4160,"2014-06-23",11,999999999,2014,6,23,1,1,416.279992,1,70
"4161",4161,"2014-06-23",12,999999999,2014,6,23,1,1,400.634988,1,72
"4162",4162,"2014-06-23",13,999999999,2014,6,23,1,1,401.129994,1,72
"4163",4163,"2014-06-23",14,999999999,2014,6,23,1,1,389.489987,1,73.9
"4164",4164,"2014-06-23",15,999999999,2014,6,23,1,1,229.304993,1,73
"4165",4165,"2014-06-23",16,999999999,2014,6,23,1,1,162.419995,1,72
"4166",4166,"2014-06-23",17,999999999,2014,6,23,1,1,153.494995,1,72
"4167",4167,"2014-06-23",18,999999999,2014,6,23,1,1,156.059994,1,75.45
"4168",4168,"2014-06-23",19,999999999,2014,6,23,1,1,136.169995,1,70
"4169",4169,"2014-06-23",20,999999999,2014,6,23,1,1,111.644999,0,68
"4170",4170,"2014-06-23",21,999999999,2014,6,23,1,1,91.335,0,66
"4171",4171,"2014-06-23",22,999999999,2014,6,23,1,1,78.12,0,64.9
"4172",4172,"2014-06-23",23,999999999,2014,6,23,1,1,68.175,0,66
"4173",4173,"2014-06-24",0,999999999,2014,6,24,2,1,67.995,0,63
"4174",4174,"2014-06-24",1,999999999,2014,6,24,2,1,67.215,0,62.1
"4175",4175,"2014-06-24",2,999999999,2014,6,24,2,1,66.78,0,62.1
"4176",4176,"2014-06-24",3,999999999,2014,6,24,2,1,66.93,0,61
"4177",4177,"2014-06-24",4,999999999,2014,6,24,2,1,144.929997,0,62.1
"4178",4178,"2014-06-24",5,999999999,2014,6,24,2,1,150.089999,0,62.1
"4179",4179,"2014-06-24",6,999999999,2014,6,24,2,1,358.004991,0,64
"4180",4180,"2014-06-24",7,999999999,2014,6,24,2,1,356.279995,1,66
"4181",4181,"2014-06-24",8,999999999,2014,6,24,2,1,399.809991,1,71.1
"4182",4182,"2014-06-24",9,999999999,2014,6,24,2,1,407.609991,1,73
"4183",4183,"2014-06-24",10,999999999,2014,6,24,2,1,407.894983,1,79
"4184",4184,"2014-06-24",11,999999999,2014,6,24,2,1,442.874998,1,80.1
"4185",4185,"2014-06-24",12,999999999,2014,6,24,2,1,437.084994,1,82
"4186",4186,"2014-06-24",13,999999999,2014,6,24,2,1,434.489998,1,82
"4187",4187,"2014-06-24",14,999999999,2014,6,24,2,1,426.644988,1,82
"4188",4188,"2014-06-24",15,999999999,2014,6,24,2,1,245.399994,1,81
"4189",4189,"2014-06-24",16,999999999,2014,6,24,2,1,174.044997,1,78.1
"4190",4190,"2014-06-24",17,999999999,2014,6,24,2,1,151.949998,1,75
"4191",4191,"2014-06-24",18,999999999,2014,6,24,2,1,144.569997,1,73.9
"4192",4192,"2014-06-24",19,999999999,2014,6,24,2,1,127.214998,1,72
"4193",4193,"2014-06-24",20,999999999,2014,6,24,2,1,121.994999,0,70
"4194",4194,"2014-06-24",21,999999999,2014,6,24,2,1,92.055,0,69.1
"4195",4195,"2014-06-24",22,999999999,2014,6,24,2,1,82.725,0,69.1
"4196",4196,"2014-06-24",23,999999999,2014,6,24,2,1,77.22,0,68
"4197",4197,"2014-06-25",0,999999999,2014,6,25,3,1,77.805,0,68
"4198",4198,"2014-06-25",1,999999999,2014,6,25,3,1,77.235,0,68
"4199",4199,"2014-06-25",2,999999999,2014,6,25,3,1,77.115,0,66.9
"4200",4200,"2014-06-25",3,999999999,2014,6,25,3,1,76.77,0,66.9
"4201",4201,"2014-06-25",4,999999999,2014,6,25,3,1,154.079998,0,66.9
"4202",4202,"2014-06-25",5,999999999,2014,6,25,3,1,157.694995,0,66.9
"4203",4203,"2014-06-25",6,999999999,2014,6,25,3,1,231.884998,0,69.1
"4204",4204,"2014-06-25",7,999999999,2014,6,25,3,1,348.554992,1,73
"4205",4205,"2014-06-25",8,999999999,2014,6,25,3,1,467.549985,1,77
"4206",4206,"2014-06-25",9,999999999,2014,6,25,3,1,470.654983,1,80.1
"4207",4207,"2014-06-25",10,999999999,2014,6,25,3,1,467.48999,1,82.9
"4208",4208,"2014-06-25",11,999999999,2014,6,25,3,1,473.429985,1,86
"4209",4209,"2014-06-25",12,999999999,2014,6,25,3,1,476.339997,1,87.1
"4210",4210,"2014-06-25",13,999999999,2014,6,25,3,1,462.119991,1,87.1
"4211",4211,"2014-06-25",14,999999999,2014,6,25,3,1,448.814996,1,88
"4212",4212,"2014-06-25",15,999999999,2014,6,25,3,1,247.124992,1,87.1
"4213",4213,"2014-06-25",16,999999999,2014,6,25,3,1,220.739997,1,87.1
"4214",4214,"2014-06-25",17,999999999,2014,6,25,3,1,242.999997,1,84
"4215",4215,"2014-06-25",18,999999999,2014,6,25,3,1,236.804992,1,80.1
"4216",4216,"2014-06-25",19,999999999,2014,6,25,3,1,212.834997,1,77
"4217",4217,"2014-06-25",20,999999999,2014,6,25,3,1,203.534995,0,75.9
"4218",4218,"2014-06-25",21,999999999,2014,6,25,3,1,124.395,0,NA
"4219",4219,"2014-06-25",22,999999999,2014,6,25,3,1,88.725,0,73
"4220",4220,"2014-06-25",23,999999999,2014,6,25,3,1,75.795,0,73
"4221",4221,"2014-06-26",0,999999999,2014,6,26,4,1,73.53,0,73.4
"4222",4222,"2014-06-26",1,999999999,2014,6,26,4,1,73.815,0,73.65
"4223",4223,"2014-06-26",2,999999999,2014,6,26,4,1,73.71,0,73.9
"4224",4224,"2014-06-26",3,999999999,2014,6,26,4,1,73.35,0,72.7
"4225",4225,"2014-06-26",4,999999999,2014,6,26,4,1,73.035,0,73.32
"4226",4226,"2014-06-26",5,999999999,2014,6,26,4,1,78.39,0,73.2666666666667
"4227",4227,"2014-06-26",6,999999999,2014,6,26,4,1,111.434998,0,73.9
"4228",4228,"2014-06-26",7,999999999,2014,6,26,4,1,163.409996,1,73.2
"4229",4229,"2014-06-26",8,999999999,2014,6,26,4,1,173.384998,1,75
"4230",4230,"2014-06-26",9,999999999,2014,6,26,4,1,413.684989,1,77
"4231",4231,"2014-06-26",10,999999999,2014,6,26,4,1,422.384988,1,76.1
"4232",4232,"2014-06-26",11,999999999,2014,6,26,4,1,407.159994,1,68.1
"4233",4233,"2014-06-26",12,999999999,2014,6,26,4,1,398.66999,1,69.1
"4234",4234,"2014-06-26",13,999999999,2014,6,26,4,1,381.344987,1,67
"4235",4235,"2014-06-26",14,999999999,2014,6,26,4,1,356.954995,1,65.7666666666667
"4236",4236,"2014-06-26",15,999999999,2014,6,26,4,1,191.414995,1,64.2666666666667
"4237",4237,"2014-06-26",16,999999999,2014,6,26,4,1,121.664997,1,64.9
"4238",4238,"2014-06-26",17,999999999,2014,6,26,4,1,119.145,1,64
"4239",4239,"2014-06-26",18,999999999,2014,6,26,4,1,116.429999,1,63
"4240",4240,"2014-06-26",19,999999999,2014,6,26,4,1,105.149997,1,63
"4241",4241,"2014-06-26",20,999999999,2014,6,26,4,1,98.144998,0,62.1
"4242",4242,"2014-06-26",21,999999999,2014,6,26,4,1,80.865,0,62.1
"4243",4243,"2014-06-26",22,999999999,2014,6,26,4,1,76.995,0,61
"4244",4244,"2014-06-26",23,999999999,2014,6,26,4,1,68.61,0,61
"4245",4245,"2014-06-27",0,999999999,2014,6,27,5,1,63.3,0,61
"4246",4246,"2014-06-27",1,999999999,2014,6,27,5,1,63,0,62.1
"4247",4247,"2014-06-27",2,999999999,2014,6,27,5,1,62.925,0,61
"4248",4248,"2014-06-27",3,999999999,2014,6,27,5,1,63.15,0,60.1
"4249",4249,"2014-06-27",4,999999999,2014,6,27,5,1,140.654998,0,61
"4250",4250,"2014-06-27",5,999999999,2014,6,27,5,1,145.064998,0,61
"4251",4251,"2014-06-27",6,999999999,2014,6,27,5,1,208.799996,0,63
"4252",4252,"2014-06-27",7,999999999,2014,6,27,5,1,313.664993,1,66
"4253",4253,"2014-06-27",8,999999999,2014,6,27,5,1,301.844994,1,68
"4254",4254,"2014-06-27",9,999999999,2014,6,27,5,1,304.784993,1,70
"4255",4255,"2014-06-27",10,999999999,2014,6,27,5,1,300.974995,1,69.1
"4256",4256,"2014-06-27",11,999999999,2014,6,27,5,1,294.404994,1,69.1
"4257",4257,"2014-06-27",12,999999999,2014,6,27,5,1,300.164995,1,71.1
"4258",4258,"2014-06-27",13,999999999,2014,6,27,5,1,294.524993,1,70
"4259",4259,"2014-06-27",14,999999999,2014,6,27,5,1,295.889991,1,71.1
"4260",4260,"2014-06-27",15,999999999,2014,6,27,5,1,182.339996,1,71.1
"4261",4261,"2014-06-27",16,999999999,2014,6,27,5,1,115.065,1,70
"4262",4262,"2014-06-27",17,999999999,2014,6,27,5,1,111.674997,1,70
"4263",4263,"2014-06-27",18,999999999,2014,6,27,5,1,123.329996,1,70
"4264",4264,"2014-06-27",19,999999999,2014,6,27,5,1,111.344999,1,70
"4265",4265,"2014-06-27",20,999999999,2014,6,27,5,1,104.159997,0,70
"4266",4266,"2014-06-27",21,999999999,2014,6,27,5,1,82.23,0,69.1
"4267",4267,"2014-06-27",22,999999999,2014,6,27,5,1,75.015,0,68
"4268",4268,"2014-06-27",23,999999999,2014,6,27,5,1,68.265,0,68
"4269",4269,"2014-06-28",0,999999999,2014,6,28,6,0,66.045,0,66.9
"4270",4270,"2014-06-28",1,999999999,2014,6,28,6,0,66.21,0,66.9
"4271",4271,"2014-06-28",2,999999999,2014,6,28,6,0,65.715,0,68
"4272",4272,"2014-06-28",3,999999999,2014,6,28,6,0,66.03,0,64
"4273",4273,"2014-06-28",4,999999999,2014,6,28,6,0,65.88,0,60.1
"4274",4274,"2014-06-28",5,999999999,2014,6,28,6,0,64.155,0,61
"4275",4275,"2014-06-28",6,999999999,2014,6,28,6,0,64.5,0,66.9
"4276",4276,"2014-06-28",7,999999999,2014,6,28,6,0,108.03,1,70
"4277",4277,"2014-06-28",8,999999999,2014,6,28,6,0,111.99,1,73
