"","X","date","hour","account","year","month","day","DayOfWeek","Dayofyear","Weekday","kWh","peakhour","Temperature","pred","KWh_Class"
"3512",3512,"2014-05-27",9,999999999,2014,5,27,2,146,1,81.075,1,59.175,149.404056465752,"Above_Normal"
"3513",3513,"2014-05-27",10,999999999,2014,5,27,2,146,1,90.765,1,55.9,139.629465663766,"Above_Normal"
"3514",3514,"2014-05-27",11,999999999,2014,5,27,2,146,1,92.82,1,55.9,137.807584462855,"Above_Normal"
"3515",3515,"2014-05-27",12,999999999,2014,5,27,2,146,1,79.605,1,55.9,135.985703261945,"Above_Normal"
"3516",3516,"2014-05-27",13,999999999,2014,5,27,2,146,1,63.87,1,55.266667,132.625894296217,"Above_Normal"
"3517",3517,"2014-05-27",14,999999999,2014,5,27,2,146,1,49.155,1,55.2,130.642125067528,"Above_Normal"
"3518",3518,"2014-05-27",15,999999999,2014,5,27,2,146,1,15.255,1,55,128.334582211591,"Above_Normal"
"3519",3519,"2014-05-27",16,999999999,2014,5,27,2,146,1,15.255,1,53.35,122.505992356703,"Above_Normal"
"3520",3520,"2014-05-27",17,999999999,2014,5,27,2,146,1,15.255,1,52,117.405894984356,"Above_Normal"
"3521",3521,"2014-05-27",18,999999999,2014,5,27,2,146,1,15.255,1,51.45,114.24844423212,"Above_Normal"
"3522",3522,"2014-05-27",19,999999999,2014,5,27,2,146,1,15.255,1,51.1,111.576655134912,"Above_Normal"
"3523",3523,"2014-05-27",20,999999999,2014,5,27,2,146,1,15.255,0,50,44.4103179957408,"Optimal"
"3524",3524,"2014-05-27",21,999999999,2014,5,27,2,146,1,15.255,0,50,42.5884367948306,"Optimal"
"3525",3525,"2014-05-27",22,999999999,2014,5,27,2,146,1,15.255,0,50,40.7665555939204,"Optimal"
"3526",3526,"2014-05-27",23,999999999,2014,5,27,2,146,1,15.255,0,50,38.9446743930102,"Optimal"
"3527",3527,"2014-05-28",0,999999999,2014,5,28,3,147,1,15.255,0,50,80.8479420139445,"Optimal"
"3528",3528,"2014-05-28",1,999999999,2014,5,28,3,147,1,15.255,0,50,79.0260608130343,"Optimal"
"3529",3529,"2014-05-28",2,999999999,2014,5,28,3,147,1,15.255,0,50,77.2041796121242,"Optimal"
"3530",3530,"2014-05-28",3,999999999,2014,5,28,3,147,1,15.255,0,50,75.382298411214,"Optimal"
"3531",3531,"2014-05-28",4,999999999,2014,5,28,3,147,1,15.255,0,50,73.5604172103038,"Optimal"
"3532",3532,"2014-05-28",5,999999999,2014,5,28,3,147,1,15.255,0,50,71.7385360093936,"Optimal"
"3533",3533,"2014-05-28",6,999999999,2014,5,28,3,147,1,15.255,0,50,69.9166548084834,"Optimal"
"3534",3534,"2014-05-28",7,999999999,2014,5,28,3,147,1,24.84,1,50,130.768090443182,"Above_Normal"
"3535",3535,"2014-05-28",8,999999999,2014,5,28,3,147,1,64.47,1,50,128.946209242272,"Above_Normal"
"3536",3536,"2014-05-28",9,999999999,2014,5,28,3,147,1,61.41,1,50,127.124328041362,"Above_Normal"
"3537",3537,"2014-05-28",10,999999999,2014,5,28,3,147,1,79.905,1,50,125.302446840452,"Above_Normal"
"3538",3538,"2014-05-28",11,999999999,2014,5,28,3,147,1,68.43,1,50,123.480565639542,"Above_Normal"
"3539",3539,"2014-05-28",12,999999999,2014,5,28,3,147,1,56.97,1,49.633333,120.768303928311,"Above_Normal"
"3540",3540,"2014-05-28",13,999999999,2014,5,28,3,147,1,54.66,1,48.9,117.16566413507,"Above_Normal"
"3541",3541,"2014-05-28",14,999999999,2014,5,28,3,147,1,44.79,1,48.1,113.401136314049,"Above_Normal"
"3542",3542,"2014-05-28",15,999999999,2014,5,28,3,147,1,14.595,1,48,111.336424285625,"Above_Normal"
"3543",3543,"2014-05-28",16,999999999,2014,5,28,3,147,1,14.595,1,48,109.514543084715,"Above_Normal"
"3544",3544,"2014-05-28",17,999999999,2014,5,28,3,147,1,14.595,1,48,107.692661883805,"Above_Normal"
"3545",3545,"2014-05-28",18,999999999,2014,5,28,3,147,1,14.595,1,46.9,103.199641580243,"Above_Normal"
"3546",3546,"2014-05-28",19,999999999,2014,5,28,3,147,1,14.595,1,46.9,101.377760379333,"Above_Normal"
"3547",3547,"2014-05-28",20,999999999,2014,5,28,3,147,1,14.595,0,47.55,38.4609627216528,"Optimal"
"3548",3548,"2014-05-28",21,999999999,2014,5,28,3,147,1,14.595,0,46.2,33.3608653493065,"Optimal"
"3549",3549,"2014-05-28",22,999999999,2014,5,28,3,147,1,14.595,0,46,31.0533224933687,"Optimal"
"3550",3550,"2014-05-28",23,999999999,2014,5,28,3,147,1,14.595,0,45,26.8031330173206,"Optimal"
"3551",3551,"2014-05-29",0,999999999,2014,5,29,4,148,1,14.595,0,44.1,66.5209231906308,"Optimal"
"3552",3552,"2014-05-29",1,999999999,2014,5,29,4,148,1,14.595,0,44.1,64.6990419897206,"Optimal"
"3553",3553,"2014-05-29",2,999999999,2014,5,29,4,148,1,14.595,0,43,60.2060216861587,"Optimal"
"3554",3554,"2014-05-29",3,999999999,2014,5,29,4,148,1,14.595,0,44.1,61.0552795879002,"Optimal"
"3555",3555,"2014-05-29",4,999999999,2014,5,29,4,148,1,14.595,0,44.1,59.23339838699,"Optimal"
"3556",3556,"2014-05-29",5,999999999,2014,5,29,4,148,1,14.595,0,45,59.596994633704,"Optimal"
"3557",3557,"2014-05-29",6,999999999,2014,5,29,4,148,1,14.595,0,48,65.0600382582076,"Optimal"
"3558",3558,"2014-05-29",7,999999999,2014,5,29,4,148,1,9.69,1,53.1,138.29584609611,"Above_Normal"
"3559",3559,"2014-05-29",8,999999999,2014,5,29,4,148,1,109.8,1,55.9,143.273228065586,"Above_Normal"
"3560",3560,"2014-05-29",9,999999999,2014,5,29,4,148,1,245.565,1,57,144.122485967328,"Above_Normal"
"3561",3561,"2014-05-29",10,999999999,2014,5,29,4,148,1,77.64,1,57.9,144.486082214041,"Above_Normal"
"3562",3562,"2014-05-29",11,999999999,2014,5,29,4,148,1,67.68,1,57.9,142.664201013131,"Above_Normal"
"3563",3563,"2014-05-29",12,999999999,2014,5,29,4,148,1,62.82,1,57,138.656842364597,"Above_Normal"
"3564",3564,"2014-05-29",13,999999999,2014,5,29,4,148,1,55.17,1,55.9,134.163822061035,"Above_Normal"
"3565",3565,"2014-05-29",14,999999999,2014,5,29,4,148,1,41.385,1,55.9,132.341940860125,"Above_Normal"
"3566",3566,"2014-05-29",15,999999999,2014,5,29,4,148,1,13.38,1,55,128.334582211591,"Above_Normal"
"3567",3567,"2014-05-29",16,999999999,2014,5,29,4,148,1,13.38,1,55,126.51270101068,"Above_Normal"
"3568",3568,"2014-05-29",17,999999999,2014,5,29,4,148,1,13.38,1,55,124.69081980977,"Above_Normal"
"3569",3569,"2014-05-29",18,999999999,2014,5,29,4,148,1,13.38,1,54,120.440630333722,"Above_Normal"
"3570",3570,"2014-05-29",19,999999999,2014,5,29,4,148,1,13.38,1,53.1,116.433271685188,"Above_Normal"
"3571",3571,"2014-05-29",20,999999999,2014,5,29,4,148,1,13.38,0,52,49.2669345460166,"Optimal"
"3572",3572,"2014-05-29",21,999999999,2014,5,29,4,148,1,13.38,0,52,47.4450533451064,"Optimal"
"3573",3573,"2014-05-29",22,999999999,2014,5,29,4,148,1,13.38,0,52,45.6231721441962,"Optimal"
"3574",3574,"2014-05-29",23,999999999,2014,5,29,4,148,1,13.38,0,51.1,41.6158134956619,"Optimal"
"3575",3575,"2014-05-30",0,999999999,2014,5,30,5,149,1,13.38,0,51.1,83.5190811165963,"Above_Normal"
"3576",3576,"2014-05-30",1,999999999,2014,5,30,5,149,1,13.38,0,50,79.0260608130343,"Optimal"
"3577",3577,"2014-05-30",2,999999999,2014,5,30,5,149,1,13.38,0,50,77.2041796121242,"Optimal"
"3578",3578,"2014-05-30",3,999999999,2014,5,30,5,149,1,13.38,0,48.9,72.7111593085622,"Optimal"
"3579",3579,"2014-05-30",4,999999999,2014,5,30,5,149,1,13.38,0,48,68.7038006600279,"Optimal"
"3580",3580,"2014-05-30",5,999999999,2014,5,30,5,149,1,13.38,0,48,66.8819194591177,"Optimal"
"3581",3581,"2014-05-30",6,999999999,2014,5,30,5,149,1,13.38,0,50,69.9166548084834,"Optimal"
"3582",3582,"2014-05-30",7,999999999,2014,5,30,5,149,1,6.885,1,54,140.481323543734,"Above_Normal"
"3583",3583,"2014-05-30",8,999999999,2014,5,30,5,149,1,51.9,1,59,150.800983718514,"Above_Normal"
"3584",3584,"2014-05-30",9,999999999,2014,5,30,5,149,1,57.945,1,61,153.835719067879,"Above_Normal"
"3585",3585,"2014-05-30",10,999999999,2014,5,30,5,149,1,69.69,1,62.1,154.684976969621,"Above_Normal"
"3586",3586,"2014-05-30",11,999999999,2014,5,30,5,149,1,70.32,1,63,155.048573216335,"Above_Normal"
"3587",3587,"2014-05-30",12,999999999,2014,5,30,5,149,1,72.45,1,63,153.226692015425,"Above_Normal"
"3588",3588,"2014-05-30",13,999999999,2014,5,30,5,149,1,61.17,1,64.9,156.018596537276,"Above_Normal"
"3589",3589,"2014-05-30",14,999999999,2014,5,30,5,149,1,45.27,1,64.9,154.196715336366,"Above_Normal"
"3590",3590,"2014-05-30",15,999999999,2014,5,30,5,149,1,12.165,1,64,150.189356687832,"Above_Normal"
"3591",3591,"2014-05-30",16,999999999,2014,5,30,5,149,1,12.165,1,61,141.082550661508,"Above_Normal"
"3592",3592,"2014-05-30",17,999999999,2014,5,30,5,149,1,12.165,1,64.9,148.731071733636,"Above_Normal"
"3593",3593,"2014-05-30",18,999999999,2014,5,30,5,149,1,12.165,1,57.9,129.91103260676,"Above_Normal"
"3594",3594,"2014-05-30",19,999999999,2014,5,30,5,149,1,12.165,1,57.9,128.08915140585,"Above_Normal"
"3595",3595,"2014-05-30",20,999999999,2014,5,30,5,149,1,12.165,0,57.133333,61.7322495489552,"Optimal"
"3596",3596,"2014-05-30",21,999999999,2014,5,30,5,149,1,12.165,0,54.85,54.3657319292495,"Optimal"
"3597",3597,"2014-05-30",22,999999999,2014,5,30,5,149,1,12.165,0,55,52.90809696961,"Optimal"
"3598",3598,"2014-05-30",23,999999999,2014,5,30,5,149,1,12.165,0,54,48.6579074935619,"Optimal"
"3599",3599,"2014-05-31",0,999999999,2014,5,31,6,150,0,12.165,0,53.35,26.8372839490054,"Optimal"
"3600",3600,"2014-05-31",1,999999999,2014,5,31,6,150,0,12.165,0,51.9,21.4943557491452,"Optimal"
"3601",3601,"2014-05-31",2,999999999,2014,5,31,6,150,0,12.165,0,52,19.9153053757488,"Optimal"
"3602",3602,"2014-05-31",3,999999999,2014,5,31,6,150,0,12.165,0,51.9,17.8505933473249,"Optimal"
"3603",3603,"2014-05-31",4,999999999,2014,5,31,6,150,0,12.165,0,53.1,18.9426820765802,"Optimal"
"3604",3604,"2014-05-31",5,999999999,2014,5,31,6,150,0,12.165,0,52,14.4496617730183,"Optimal"
"3605",3605,"2014-05-31",6,999999999,2014,5,31,6,150,0,12.165,0,53.433333,16.1083549570364,"Optimal"
"3606",3606,"2014-05-31",7,999999999,2014,5,31,6,150,0,12.165,1,53.8,77.8501711020554,"Optimal"
"3607",3607,"2014-05-31",8,999999999,2014,5,31,6,150,0,12.165,1,54,76.5139515561728,"Optimal"
"3608",3608,"2014-05-31",9,999999999,2014,5,31,6,150,0,12.165,1,55.9,79.3058560780246,"Optimal"
"3609",3609,"2014-05-31",10,999999999,2014,5,31,6,150,0,12.165,1,57,80.1551139797662,"Optimal"
"3610",3610,"2014-05-31",11,999999999,2014,5,31,6,150,0,12.165,1,57,78.333232778856,"Optimal"
"3611",3611,"2014-05-31",12,999999999,2014,5,31,6,150,0,12.165,1,57.9,78.6968290255699,"Optimal"
"3612",3612,"2014-05-31",13,999999999,2014,5,31,6,150,0,12.165,1,57,74.6894703770356,"Optimal"
"3613",3613,"2014-05-31",14,999999999,2014,5,31,6,150,0,12.165,1,57,72.8675891761254,"Optimal"
"3614",3614,"2014-05-31",15,999999999,2014,5,31,6,150,0,12.165,1,57.9,73.2311854228393,"Optimal"
"3615",3615,"2014-05-31",16,999999999,2014,5,31,6,150,0,12.165,1,57.9,71.4093042219291,"Optimal"
"3616",3616,"2014-05-31",17,999999999,2014,5,31,6,150,0,12.165,1,57,67.4019455733948,"Optimal"
"3617",3617,"2014-05-31",18,999999999,2014,5,31,6,150,0,12.165,1,54,58.2951395470709,"Optimal"
"3618",3618,"2014-05-31",19,999999999,2014,5,31,6,150,0,12.165,1,53.1,54.2877808985366,"Optimal"
"3619",3619,"2014-05-31",20,999999999,2014,5,31,6,150,0,12.165,0,54,-8.02193969035872,"Optimal"
"3620",3620,"2014-05-31",21,999999999,2014,5,31,6,150,0,12.165,0,54,-9.8438208912689,"Optimal"
"3621",3621,"2014-05-31",22,999999999,2014,5,31,6,150,0,12.165,0,54,-11.6657020921791,"Optimal"
"3622",3622,"2014-05-31",23,999999999,2014,5,31,6,150,0,12.165,0,54,-13.4875832930893,"Optimal"
"3623",3623,"2014-06-01",0,999999999,2014,6,1,0,151,0,12.165,0,53.1,26.2302068802209,"Optimal"
"3624",3624,"2014-06-01",1,999999999,2014,6,1,0,151,0,12.165,0,53.1,24.4083256793107,"Optimal"
"3625",3625,"2014-06-01",2,999999999,2014,6,1,0,151,0,12.165,0,52,19.9153053757488,"Optimal"
"3626",3626,"2014-06-01",3,999999999,2014,6,1,0,151,0,12.165,0,52,18.0934241748386,"Optimal"
"3627",3627,"2014-06-01",4,999999999,2014,6,1,0,151,0,12.165,0,52,16.2715429739285,"Optimal"
"3628",3628,"2014-06-01",5,999999999,2014,6,1,0,151,0,12.165,0,53.1,17.12080087567,"Optimal"
"3629",3629,"2014-06-01",6,999999999,2014,6,1,0,151,0,12.165,0,57,24.7693219477977,"Optimal"
"3630",3630,"2014-06-01",7,999999999,2014,6,1,0,151,0,12.165,1,61,95.3339906830484,"Above_Normal"
"3631",3631,"2014-06-01",8,999999999,2014,6,1,0,151,0,12.165,1,64,100.797034307552,"Above_Normal"
"3632",3632,"2014-06-01",9,999999999,2014,6,1,0,151,0,12.165,1,64,98.9751531066418,"Above_Normal"
"3633",3633,"2014-06-01",10,999999999,2014,6,1,0,151,0,12.165,1,64.9,99.3387493533558,"Above_Normal"
"3634",3634,"2014-06-01",11,999999999,2014,6,1,0,151,0,12.165,1,64,95.3313907048214,"Above_Normal"
"3635",3635,"2014-06-01",12,999999999,2014,6,1,0,151,0,12.165,1,63,91.0812012287733,"Above_Normal"
"3636",3636,"2014-06-01",13,999999999,2014,6,1,0,151,0,12.165,1,63,89.2593200278631,"Above_Normal"
"3637",3637,"2014-06-01",14,999999999,2014,6,1,0,151,0,12.165,1,63,87.4374388269529,"Above_Normal"
"3638",3638,"2014-06-01",15,999999999,2014,6,1,0,151,0,12.165,1,64.9,90.2293433488048,"Above_Normal"
"3639",3639,"2014-06-01",16,999999999,2014,6,1,0,151,0,12.165,1,64.9,88.4074621478946,"Above_Normal"
"3640",3640,"2014-06-01",17,999999999,2014,6,1,0,151,0,12.165,1,63,81.9717952242224,"Optimal"
"3641",3641,"2014-06-01",18,999999999,2014,6,1,0,151,0,12.165,1,64,82.5782222984501,"Above_Normal"
"3642",3642,"2014-06-01",19,999999999,2014,6,1,0,151,0,12.165,1,62.1,76.1425553747779,"Optimal"
"3643",3643,"2014-06-01",20,999999999,2014,6,1,0,151,0,12.165,0,63,13.8328347858826,"Optimal"
"3644",3644,"2014-06-01",21,999999999,2014,6,1,0,151,0,12.165,0,63,12.0109535849724,"Optimal"
"3645",3645,"2014-06-01",22,999999999,2014,6,1,0,151,0,12.165,0,61,5.33245583378638,"Optimal"
"3646",3646,"2014-06-01",23,999999999,2014,6,1,0,151,0,12.165,0,60.1,1.32509718525206,"Optimal"
"3647",3647,"2014-06-02",0,999999999,2014,6,2,1,152,1,12.165,0,57.9,100.031577387534,"Above_Normal"
"3648",3648,"2014-06-02",1,999999999,2014,6,2,1,152,1,12.165,0,57.9,98.2096961866239,"Above_Normal"
"3649",3649,"2014-06-02",2,999999999,2014,6,2,1,152,1,12.165,0,57.9,96.3878149857137,"Above_Normal"
"3650",3650,"2014-06-02",3,999999999,2014,6,2,1,152,1,12.165,0,57,92.3804563371794,"Above_Normal"
"3651",3651,"2014-06-02",4,999999999,2014,6,2,1,152,1,12.165,0,55.9,87.8874360336175,"Above_Normal"
"3652",3652,"2014-06-02",5,999999999,2014,6,2,1,152,1,12.165,0,55.9,86.0655548327073,"Above_Normal"
"3653",3653,"2014-06-02",6,999999999,2014,6,2,1,152,1,12.165,0,59,91.7714292847247,"Above_Normal"
"3654",3654,"2014-06-02",7,999999999,2014,6,2,1,152,1,11.265,1,64,164.764406295113,"Above_Normal"
"3655",3655,"2014-06-02",8,999999999,2014,6,2,1,152,1,55.005,1,69.1,175.326897297407,"Above_Normal"
"3656",3656,"2014-06-02",9,999999999,2014,6,2,1,152,1,71.895,1,73,182.975418369534,"Above_Normal"
"3657",3657,"2014-06-02",10,999999999,2014,6,2,1,152,1,75.51,1,75,186.0101537189,"Above_Normal"
"3658",3658,"2014-06-02",11,999999999,2014,6,2,1,152,1,66.84,1,77,189.044889068266,"Above_Normal"
"3659",3659,"2014-06-02",12,999999999,2014,6,2,1,152,1,62.16,1,80.1,194.750763520283,"Above_Normal"
"3660",3660,"2014-06-02",13,999999999,2014,6,2,1,152,1,63.915,1,80.6,194.143036456942,"Above_Normal"
"3661",3661,"2014-06-02",14,999999999,2014,6,2,1,152,1,52.245,1,81,193.292478566087,"Above_Normal"
"3662",3662,"2014-06-02",15,999999999,2014,6,2,1,152,1,17.55,1,77.55,183.092933815951,"Above_Normal"
"3663",3663,"2014-06-02",16,999999999,2014,6,2,1,152,1,17.55,1,82,192.077024439404,"Above_Normal"
"3664",3664,"2014-06-02",17,999999999,2014,6,2,1,152,1,17.55,1,81,187.826834963356,"Above_Normal"
"3665",3665,"2014-06-02",18,999999999,2014,6,2,1,152,1,17.55,1,75.9,173.620581559243,"Above_Normal"
"3666",3666,"2014-06-02",19,999999999,2014,6,2,1,152,1,17.55,1,73,164.756606360432,"Above_Normal"
"3667",3667,"2014-06-02",20,999999999,2014,6,2,1,152,1,17.55,0,70,92.9764834984992,"Above_Normal"
"3668",3668,"2014-06-02",21,999999999,2014,6,2,1,152,1,17.55,0,66.9,83.6268466446615,"Above_Normal"
"3669",3669,"2014-06-02",22,999999999,2014,6,2,1,152,1,17.55,0,66.9,81.8049654437513,"Optimal"
"3670",3670,"2014-06-02",23,999999999,2014,6,2,1,152,1,17.55,0,66,77.797606795217,"Optimal"
"3671",3671,"2014-06-03",0,999999999,2014,6,3,2,153,1,17.55,0,64,114.844257865875,"Above_Normal"
"3672",3672,"2014-06-03",1,999999999,2014,6,3,2,153,1,17.55,0,62.1,108.408590942203,"Above_Normal"
"3673",3673,"2014-06-03",2,999999999,2014,6,3,2,153,1,17.55,0,61,103.915570638641,"Above_Normal"
"3674",3674,"2014-06-03",3,999999999,2014,6,3,2,153,1,17.55,0,57.9,94.5659337848036,"Above_Normal"
"3675",3675,"2014-06-03",4,999999999,2014,6,3,2,153,1,17.55,0,57,90.5585751362693,"Above_Normal"
"3676",3676,"2014-06-03",5,999999999,2014,6,3,2,153,1,17.55,0,61,98.4499270359107,"Above_Normal"
"3677",3677,"2014-06-03",6,999999999,2014,6,3,2,153,1,17.55,0,61,96.6280458350006,"Above_Normal"
"3678",3678,"2014-06-03",7,999999999,2014,6,3,2,153,1,19.35,1,61,157.4794814697,"Above_Normal"
"3679",3679,"2014-06-03",8,999999999,2014,6,3,2,153,1,61.53,1,64,162.942525094203,"Above_Normal"
"3680",3680,"2014-06-03",9,999999999,2014,6,3,2,153,1,62.85,1,64.9,163.306121340917,"Above_Normal"
"3681",3681,"2014-06-03",10,999999999,2014,6,3,2,153,1,108.015,1,69.1,171.683134895586,"Above_Normal"
"3682",3682,"2014-06-03",11,999999999,2014,6,3,2,153,1,220.52999,1,66,162.333498041748,"Above_Normal"
"3683",3683,"2014-06-03",12,999999999,2014,6,3,2,153,1,211.305,1,69.1,168.039372493766,"Above_Normal"
"3684",3684,"2014-06-03",13,999999999,2014,6,3,2,153,1,212.415,1,71.1,171.074107843132,"Above_Normal"
"3685",3685,"2014-06-03",14,999999999,2014,6,3,2,153,1,199.69499,1,70,166.58108753957,"Above_Normal"
"3686",3686,"2014-06-03",15,999999999,2014,6,3,2,153,1,45.78,1,69.1,162.573728891035,"Above_Normal"
"3687",3687,"2014-06-03",16,999999999,2014,6,3,2,153,1,45.78,1,68,158.080708587473,"Above_Normal"
"3688",3688,"2014-06-03",17,999999999,2014,6,3,2,153,1,45.78,1,66,151.402210836287,"Above_Normal"
"3689",3689,"2014-06-03",18,999999999,2014,6,3,2,153,1,45.78,1,66,149.580329635377,"Above_Normal"
"3690",3690,"2014-06-03",19,999999999,2014,6,3,2,153,1,45.78,1,63,140.473523609053,"Above_Normal"
"3691",3691,"2014-06-03",20,999999999,2014,6,3,2,153,1,45.78,0,64.9,80.5921112952959,"Optimal"
"3692",3692,"2014-06-03",21,999999999,2014,6,3,2,153,1,45.78,0,61,69.2998278213477,"Optimal"
"3693",3693,"2014-06-03",22,999999999,2014,6,3,2,153,1,45.78,0,60.8,66.99228496541,"Optimal"
"3694",3694,"2014-06-03",23,999999999,2014,6,3,2,153,1,45.78,0,61,65.6560654195274,"Optimal"
"3695",3695,"2014-06-04",0,999999999,2014,6,4,3,154,1,45.78,0,57.9,100.031577387534,"Above_Normal"
"3696",3696,"2014-06-04",1,999999999,2014,6,4,3,154,1,45.78,0,57.9,98.2096961866239,"Above_Normal"
"3697",3697,"2014-06-04",2,999999999,2014,6,4,3,154,1,45.78,0,57.9,96.3878149857137,"Above_Normal"
"3698",3698,"2014-06-04",3,999999999,2014,6,4,3,154,1,45.78,0,57.9,94.5659337848036,"Above_Normal"
"3699",3699,"2014-06-04",4,999999999,2014,6,4,3,154,1,45.78,0,57.1,90.801405963783,"Above_Normal"
"3700",3700,"2014-06-04",5,999999999,2014,6,4,3,154,1,45.78,0,55.65,85.4584777639228,"Above_Normal"
"3701",3701,"2014-06-04",6,999999999,2014,6,4,3,154,1,45.78,0,55.566667,83.4342383495206,"Above_Normal"
"3702",3702,"2014-06-04",7,999999999,2014,6,4,3,154,1,56.31,1,57,147.766248369148,"Above_Normal"
"3703",3703,"2014-06-04",8,999999999,2014,6,4,3,154,1,226.08,1,55.65,142.666150996802,"Above_Normal"
"3704",3704,"2014-06-04",9,999999999,2014,6,4,3,154,1,239.35499,1,57,144.122485967328,"Above_Normal"
"3705",3705,"2014-06-04",10,999999999,2014,6,4,3,154,1,262.27499,1,57.375,143.211220369594,"Above_Normal"
"3706",3706,"2014-06-04",11,999999999,2014,6,4,3,154,1,262.54499,1,57.433333,141.530989675297,"Above_Normal"
"3707",3707,"2014-06-04",12,999999999,2014,6,4,3,154,1,246.70499,1,57.433333,139.709108474387,"Above_Normal"
"3708",3708,"2014-06-04",13,999999999,2014,6,4,3,154,1,247.73999,1,58.4,140.23459274888,"Above_Normal"
"3709",3709,"2014-06-04",14,999999999,2014,6,4,3,154,1,234.24,1,59,139.869696513052,"Above_Normal"
"3710",3710,"2014-06-04",15,999999999,2014,6,4,3,154,1,191.055,1,59,138.047815312142,"Above_Normal"
"3711",3711,"2014-06-04",16,999999999,2014,6,4,3,154,1,149.295,1,58.033333,133.878568635829,"Above_Normal"
"3712",3712,"2014-06-04",17,999999999,2014,6,4,3,154,1,144.06,1,57.9,131.73291380767,"Above_Normal"
"3713",3713,"2014-06-04",18,999999999,2014,6,4,3,154,1,148.425,1,57,127.725555159136,"Above_Normal"
"3714",3714,"2014-06-04",19,999999999,2014,6,4,3,154,1,137.48999,1,57,125.903673958226,"Above_Normal"
"3715",3715,"2014-06-04",20,999999999,2014,6,4,3,154,1,126.9,0,57,61.4084759217062,"Optimal"
"3716",3716,"2014-06-04",21,999999999,2014,6,4,3,154,1,91.23,0,57.55,60.9221642721219,"Optimal"
"3717",3717,"2014-06-04",22,999999999,2014,6,4,3,154,1,80.685,0,57.9,59.95019096751,"Optimal"
"3718",3718,"2014-06-04",23,999999999,2014,6,4,3,154,1,70.575,0,57.9,58.1283097665998,"Optimal"
"3719",3719,"2014-06-05",0,999999999,2014,6,5,4,155,1,67.32,0,59,102.702716490186,"Above_Normal"
"3720",3720,"2014-06-05",1,999999999,2014,6,5,4,155,1,66.69,0,59,100.880835289276,"Above_Normal"
"3721",3721,"2014-06-05",2,999999999,2014,6,5,4,155,1,67.245,0,59,99.0589540883655,"Above_Normal"
"3722",3722,"2014-06-05",3,999999999,2014,6,5,4,155,1,68.145,0,59,97.2370728874553,"Above_Normal"
"3723",3723,"2014-06-05",4,999999999,2014,6,5,4,155,1,75.585,0,57.433333,91.6108412460596,"Above_Normal"
"3724",3724,"2014-06-05",5,999999999,2014,6,5,4,155,1,75.795,0,57.55,90.0722634866849,"Above_Normal"
"3725",3725,"2014-06-05",6,999999999,2014,6,5,4,155,1,220.92,0,58.4,90.314444319642,"Above_Normal"
"3726",3726,"2014-06-05",7,999999999,2014,6,5,4,155,1,330.22499,1,59,152.622864919424,"Above_Normal"
"3727",3727,"2014-06-05",8,999999999,2014,6,5,4,155,1,397.54499,1,57.9,148.129844615862,"Above_Normal"
"3728",3728,"2014-06-05",9,999999999,2014,6,5,4,155,1,404.96999,1,59,148.979102517603,"Above_Normal"
"3729",3729,"2014-06-05",10,999999999,2014,6,5,4,155,1,419.62499,1,60.1,149.828360419345,"Above_Normal"
"3730",3730,"2014-06-05",11,999999999,2014,6,5,4,155,1,413.87999,1,60.1,148.006479218435,"Above_Normal"
"3731",3731,"2014-06-05",12,999999999,2014,6,5,4,155,1,406.965,1,59.45,144.606197638685,"Above_Normal"
"3732",3732,"2014-06-05",13,999999999,2014,6,5,4,155,1,403.09498,1,57.433333,137.887227273477,"Above_Normal"
"3733",3733,"2014-06-05",14,999999999,2014,6,5,4,155,1,389.50499,1,57.433333,136.065346072567,"Above_Normal"
"3734",3734,"2014-06-05",15,999999999,2014,6,5,4,155,1,218.09999,1,57.65,134.769599140706,"Above_Normal"
"3735",3735,"2014-06-05",16,999999999,2014,6,5,4,155,1,149.01,1,59,136.225934111232,"Above_Normal"
